date,precipitation_sum,rain_sum,temperature_mean,temperature_min,temperature_max,windspeed_10m_max,windspeed,humidity,pressure
2010-11-29,12.7,12.7,18.4,17.7,19.2,21.5,17.1,92,1007.5
2010-11-30,10.5,10.5,19.6,17.9,21.6,18.0,12.1,89,1009.3
2010-12-01,17.9,17.9,19.7,19.1,20.6,19.8,15.7,89,1010.2
2010-12-02,5.1,5.1,20.4,19.1,22.5,21.6,16.2,87,1010.7
2010-12-03,0.2,0.2,21.1,19.5,23.3,18.3,10.8,83,1009.7
2010-12-04,6.8,6.8,20.7,19.5,22.3,13.2,5.9,86,1005.8
2010-12-05,2.6,2.6,20.9,18.4,23.0,14.4,8.1,87,1005.6
2010-12-06,0.0,0.0,21.5,19.3,23.1,16.6,9.9,84,1007.9
2010-12-07,0.3,0.3,22.0,19.4,24.0,18.8,12.0,79,1009.6
2010-12-08,0.0,0.0,22.9,20.3,25.7,22.7,15.8,80,1007.5
2010-12-09,5.8,5.8,24.9,21.9,28.6,18.1,11.9,78,1003.2
2010-12-10,0.6,0.6,23.0,20.2,25.8,14.4,6.6,80,1001.0
2010-12-11,0.0,0.0,20.9,17.7,24.9,13.0,7.2,74,999.2
2010-12-12,0.0,0.0,22.2,16.9,26.4,16.0,9.0,63,998.7
2010-12-13,0.0,0.0,20.7,18.2,22.8,18.0,12.0,76,1007.2
2010-12-14,0.0,0.0,21.1,19.3,23.2,15.1,9.7,79,1008.6
2010-12-15,0.0,0.0,21.8,18.0,24.9,14.5,8.1,83,1002.5
2010-12-16,7.4,7.4,21.5,18.6,25.2,17.2,7.9,83,998.0
2010-12-17,0.3,0.3,21.1,18.7,25.1,16.5,10.5,68,998.4
2010-12-18,0.1,0.1,21.2,18.6,25.3,26.6,15.3,53,996.8
2010-12-19,0.6,0.6,19.9,16.1,24.4,25.1,12.3,63,993.9
2010-12-20,0.0,0.0,17.4,13.2,21.9,33.7,23.6,46,994.7
2010-12-21,0.0,0.0,19.8,14.8,24.8,20.5,11.1,52,1003.4
2010-12-22,1.5,1.5,19.9,16.3,22.3,15.9,12.0,76,1011.4
2010-12-23,0.0,0.0,21.3,18.0,25.8,26.6,10.2,73,1012.5
2010-12-24,0.0,0.0,19.2,17.3,21.3,18.6,11.8,65,1018.0
2010-12-25,0.0,0.0,21.5,15.4,25.7,15.9,8.8,76,1007.9
2010-12-26,1.9,1.9,24.2,18.5,29.0,18.2,10.4,70,998.4
2010-12-27,2.7,2.7,18.0,16.4,19.3,22.9,16.2,76,1001.1
2010-12-28,0.0,0.0,18.2,16.1,19.8,15.5,9.7,57,1012.6
2010-12-29,0.0,0.0,21.3,17.7,24.8,17.9,10.8,70,1010.3
2010-12-30,0.0,0.0,22.0,17.4,25.3,14.6,8.0,79,1009.6
2010-12-31,0.0,0.0,22.9,19.7,26.7,17.3,9.0,81,1008.7
2011-01-01,0.0,0.0,23.8,19.6,28.9,17.9,9.4,74,1005.8
2011-01-02,0.3,0.3,21.4,18.8,24.9,19.5,12.5,82,1006.2
2011-01-03,0.9,0.9,19.5,18.3,20.8,18.2,14.2,76,1008.0
2011-01-04,0.3,0.3,19.4,18.1,20.8,16.3,12.7,68,1006.6
2011-01-05,0.0,0.0,19.9,16.6,22.8,14.4,6.5,69,1001.9
2011-01-06,0.9,0.9,21.1,19.2,22.8,18.2,13.3,75,1005.3
2011-01-07,1.1,1.1,21.9,18.7,24.3,17.5,11.2,80,1007.4
2011-01-08,1.7,1.7,22.8,20.5,25.3,14.2,8.8,79,1007.2
2011-01-09,9.7,9.7,23.0,21.3,24.9,19.1,12.2,88,1008.4
2011-01-10,4.9,4.9,22.7,21.2,24.6,22.2,15.5,82,1009.2
2011-01-11,2.8,2.8,22.9,21.8,24.4,22.4,15.9,82,1007.0
2011-01-12,1.1,1.1,23.8,22.1,25.8,25.9,17.9,83,1005.6
2011-01-13,0.0,0.0,23.8,22.6,25.5,23.3,18.2,77,1007.7
2011-01-14,0.0,0.0,23.8,21.7,27.3,21.1,15.2,76,1004.4
2011-01-15,0.9,0.9,23.4,21.6,26.0,10.8,5.9,82,1002.5
2011-01-16,2.0,2.0,23.6,21.6,26.0,12.2,9.9,83,1002.4
2011-01-17,0.3,0.3,23.2,20.3,28.0,22.6,12.7,76,997.4
2011-01-18,1.9,1.9,21.6,20.3,22.9,16.2,12.1,72,1001.6
2011-01-19,5.2,5.2,21.9,20.3,23.4,17.2,9.1,79,1004.0
2011-01-20,2.0,2.0,22.9,21.4,24.5,18.7,11.2,73,1007.2
2011-01-21,0.0,0.0,23.4,20.6,26.3,18.3,9.4,73,1008.0
2011-01-22,0.0,0.0,23.4,20.2,26.5,16.7,9.5,68,1009.1
2011-01-23,0.0,0.0,23.3,20.5,26.4,22.0,12.3,68,1004.7
2011-01-24,0.0,0.0,25.6,20.6,31.3,23.1,14.5,64,998.0
2011-01-25,0.0,0.0,24.1,21.7,28.2,17.0,8.8,75,1002.1
2011-01-26,0.0,0.0,25.9,22.3,29.4,20.0,8.0,83,1004.7
2011-01-27,0.2,0.2,25.0,23.1,28.2,18.9,11.2,79,1007.2
2011-01-28,0.3,0.3,22.2,21.5,23.1,18.3,15.1,67,1013.1
2011-01-29,0.0,0.0,21.9,20.4,23.4,17.7,10.0,61,1015.3
2011-01-30,0.0,0.0,23.3,18.3,27.6,16.4,9.4,64,1012.0
2011-01-31,0.0,0.0,25.8,21.2,30.8,17.7,7.5,71,1007.4
2011-02-01,0.0,0.0,28.6,22.4,34.8,16.5,8.9,61,1003.5
2011-02-02,0.1,0.1,27.6,25.1,29.5,17.3,10.0,66,1006.7
2011-02-03,0.0,0.0,28.3,23.9,35.9,23.2,12.9,68,1005.7
2011-02-04,0.0,0.0,25.9,21.9,30.4,17.4,8.8,78,1006.8
2011-02-05,0.0,0.0,30.5,23.8,36.3,23.2,13.5,57,1002.5
2011-02-06,5.0,5.0,25.2,19.3,33.2,30.0,17.0,61,1009.9
2011-02-07,0.0,0.0,20.8,19.6,22.2,19.3,8.9,54,1016.3
2011-02-08,0.0,0.0,21.4,18.4,24.0,14.0,8.4,62,1013.6
2011-02-09,0.5,0.5,21.4,20.0,23.1,14.2,10.1,69,1017.3
2011-02-10,0.7,0.7,22.4,19.3,24.7,17.7,8.7,74,1015.4
2011-02-11,0.0,0.0,25.0,20.4,30.2,12.3,7.5,71,1007.9
2011-02-12,10.2,10.2,22.4,20.3,24.2,22.5,10.8,83,1009.2
2011-02-13,1.3,1.3,21.5,20.1,23.8,23.3,13.4,79,1012.6
2011-02-14,0.0,0.0,21.3,20.3,22.8,17.5,14.9,61,1017.3
2011-02-15,0.6,0.6,21.5,19.7,23.3,11.5,7.8,69,1016.7
2011-02-16,3.2,3.2,22.4,19.6,25.2,11.8,8.0,80,1011.8
2011-02-17,4.3,4.3,23.8,21.2,26.5,12.0,4.9,85,1006.6
2011-02-18,0.7,0.7,23.5,22.0,25.8,16.7,11.4,84,1008.3
2011-02-19,0.0,0.0,26.0,22.0,30.6,14.4,7.9,75,1003.1
2011-02-20,3.1,3.1,25.7,22.7,29.4,12.1,5.1,78,1000.9
2011-02-21,1.7,1.7,20.6,18.4,22.6,23.5,16.6,73,1007.8
2011-02-22,0.3,0.3,19.7,18.8,20.9,21.4,14.8,60,1016.2
2011-02-23,0.2,0.2,20.3,18.4,22.2,13.9,9.1,66,1016.2
2011-02-24,0.0,0.0,20.7,16.7,24.7,16.3,7.9,69,1011.7
2011-02-25,0.0,0.0,21.9,17.9,25.3,13.2,7.0,70,1007.6
2011-02-26,0.0,0.0,23.0,19.9,26.8,17.9,7.6,76,1005.1
2011-02-27,0.1,0.1,23.0,18.0,28.4,12.2,6.3,77,1002.9
2011-02-28,0.1,0.1,23.0,20.9,26.1,16.9,10.3,82,1002.8
2011-03-01,1.8,1.8,25.4,19.5,32.5,26.8,17.9,65,999.7
2011-03-02,0.2,0.2,19.8,18.7,20.8,18.1,10.7,67,1009.5
2011-03-03,0.0,0.0,22.3,17.9,28.1,16.4,8.9,68,1003.7
2011-03-04,0.0,0.0,21.7,18.6,26.3,21.4,9.7,72,1006.3
2011-03-05,0.6,0.6,19.0,17.9,20.4,20.3,16.8,62,1016.9
2011-03-06,0.0,0.0,19.4,17.7,21.2,14.4,9.4,52,1020.6
2011-03-07,0.0,0.0,20.7,17.9,23.2,15.0,8.2,59,1017.3
2011-03-08,0.0,0.0,21.7,17.7,25.6,22.5,10.4,72,1011.5
2011-03-09,0.0,0.0,23.5,19.6,27.7,13.0,7.2,67,1008.3
2011-03-10,0.6,0.6,23.1,20.4,26.7,8.5,5.2,76,1007.2
2011-03-11,6.6,6.6,22.1,20.3,24.2,11.1,6.2,86,1010.1
2011-03-12,0.0,0.0,22.7,19.5,26.2,13.2,6.7,83,1013.7
2011-03-13,0.0,0.0,23.8,20.8,27.5,14.3,6.4,80,1013.5
2011-03-14,0.0,0.0,21.9,20.0,24.8,24.1,12.7,81,1014.5
2011-03-15,3.0,3.0,20.8,19.1,22.9,12.4,8.1,79,1013.9
2011-03-16,4.5,4.5,21.2,18.5,25.1,18.1,8.2,83,1011.5
2011-03-17,3.7,3.7,20.5,19.5,22.1,14.7,8.2,87,1012.0
2011-03-18,4.7,4.7,20.0,19.0,21.4,18.1,11.5,86,1009.3
2011-03-19,5.1,5.1,20.0,19.4,21.1,16.7,12.5,87,1007.9
2011-03-20,12.5,12.5,20.1,19.0,21.4,20.3,15.1,90,1005.5
2011-03-21,10.5,10.5,21.4,19.8,23.0,14.3,11.7,91,999.5
2011-03-22,1.0,1.0,22.7,20.5,25.9,9.4,4.8,89,995.2
2011-03-23,0.0,0.0,23.1,19.9,27.1,15.5,10.5,71,996.9
2011-03-24,0.0,0.0,20.9,17.5,24.8,24.9,14.9,55,999.4
2011-03-25,0.0,0.0,20.5,17.6,23.8,18.3,13.0,59,1003.7
2011-03-26,0.0,0.0,19.0,17.8,20.7,24.0,17.3,66,1013.8
2011-03-27,0.5,0.5,18.9,17.1,20.9,13.6,10.4,69,1018.8
2011-03-28,0.1,0.1,19.9,16.7,22.8,11.4,6.8,73,1020.2
2011-03-29,0.8,0.8,20.8,18.1,23.1,16.4,7.9,77,1018.0
2011-03-30,0.0,0.0,22.3,18.2,26.7,8.6,6.0,70,1012.6
2011-03-31,0.6,0.6,19.5,19.0,20.7,19.5,14.6,73,1016.9
2011-04-01,0.4,0.4,20.0,17.4,21.9,14.8,8.1,69,1016.6
2011-04-02,0.0,0.0,19.0,17.1,20.4,23.4,12.7,70,1015.1
2011-04-03,0.0,0.0,19.3,16.4,22.4,13.4,6.0,64,1017.7
2011-04-04,0.0,0.0,18.7,17.4,20.9,20.0,13.0,69,1020.7
2011-04-05,2.9,2.9,18.1,17.0,19.6,16.1,12.4,72,1023.4
2011-04-06,1.5,1.5,18.5,16.7,20.5,14.9,11.4,72,1023.2
2011-04-07,0.2,0.2,19.2,17.2,21.5,15.3,11.1,65,1023.9
2011-04-08,0.0,0.0,19.6,17.1,22.3,10.0,8.0,63,1023.1
2011-04-09,0.0,0.0,19.6,15.2,23.6,14.8,8.5,73,1016.5
2011-04-10,5.4,5.4,20.0,16.6,26.3,19.4,9.7,68,1006.0
2011-04-11,0.0,0.0,17.3,14.2,20.6,12.2,8.3,57,1004.5
2011-04-12,0.0,0.0,16.4,12.4,21.1,22.2,12.4,51,1006.9
2011-04-13,0.0,0.0,17.5,13.6,22.5,13.7,11.3,51,1007.8
2011-04-14,0.0,0.0,17.8,13.3,22.4,17.3,10.9,53,1006.9
2011-04-15,0.0,0.0,17.5,14.3,20.8,15.5,10.6,68,1010.1
2011-04-16,13.7,13.7,16.5,15.5,17.4,21.9,17.6,88,1013.5
2011-04-17,2.4,2.4,17.8,15.6,19.7,15.5,10.7,68,1017.5
2011-04-18,0.0,0.0,18.0,13.4,21.2,12.5,7.3,68,1015.6
2011-04-19,0.0,0.0,18.3,12.9,22.6,8.8,5.1,73,1013.7
2011-04-20,1.2,1.2,18.1,13.3,23.0,7.8,5.5,76,1012.0
2011-04-21,1.0,1.0,18.5,14.1,23.5,15.5,7.9,69,1007.5
2011-04-22,0.0,0.0,18.2,13.0,23.6,15.5,10.0,63,1006.7
2011-04-23,4.7,4.7,17.0,15.2,19.3,13.0,7.5,78,1014.5
2011-04-24,1.6,1.6,17.3,13.9,20.3,9.0,6.2,83,1017.3
2011-04-25,3.3,3.3,18.2,17.1,19.3,15.4,11.4,81,1020.1
2011-04-26,3.4,3.4,17.8,16.8,19.1,18.9,11.8,75,1023.3
2011-04-27,0.2,0.2,17.5,16.4,19.0,20.5,13.0,65,1023.4
2011-04-28,3.9,3.9,17.5,16.2,19.2,16.8,11.8,76,1020.1
2011-04-29,3.5,3.5,17.6,16.2,19.9,14.5,10.4,78,1018.5
2011-04-30,2.4,2.4,17.8,16.2,19.3,9.7,8.0,83,1015.4
2011-05-01,0.5,0.5,17.4,14.4,20.0,13.0,9.0,76,1011.6
2011-05-02,0.0,0.0,16.5,13.6,19.3,6.8,4.5,78,1009.6
2011-05-03,6.0,6.0,15.4,13.1,17.2,14.3,8.2,85,1008.7
2011-05-04,0.0,0.0,16.3,14.3,18.6,17.3,11.8,76,1010.5
2011-05-05,0.0,0.0,15.6,13.9,17.4,20.1,13.1,68,1015.2
2011-05-06,0.0,0.0,15.0,12.8,17.3,12.8,9.8,65,1016.4
2011-05-07,0.0,0.0,14.9,11.4,17.9,8.3,6.9,69,1011.6
2011-05-08,0.0,0.0,14.2,9.1,18.6,10.0,5.7,71,1007.0
2011-05-09,0.0,0.0,13.6,11.9,15.4,23.1,15.8,71,1008.7
2011-05-10,0.0,0.0,13.4,11.5,16.0,19.2,13.6,67,1008.7
2011-05-11,0.0,0.0,11.6,8.7,15.4,22.4,13.9,60,1003.6
2011-05-12,0.0,0.0,11.2,8.4,14.7,18.9,15.4,54,1004.6
2011-05-13,0.0,0.0,14.4,11.4,19.3,19.1,13.3,61,1004.9
2011-05-14,0.0,0.0,13.0,10.8,15.5,20.6,16.1,50,1011.2
2011-05-15,0.0,0.0,12.4,9.1,16.9,12.6,8.0,57,1021.7
2011-05-16,0.0,0.0,12.3,7.8,17.2,7.3,4.7,64,1022.5
2011-05-17,0.0,0.0,13.3,9.2,17.5,8.9,7.4,74,1023.2
2011-05-18,0.0,0.0,14.7,10.7,18.1,8.0,5.8,77,1024.8
2011-05-19,0.0,0.0,15.5,11.9,19.0,11.0,6.6,81,1023.6
2011-05-20,0.0,0.0,15.5,10.2,20.2,9.7,5.4,81,1020.4
2011-05-21,0.0,0.0,16.3,10.0,21.7,8.0,5.6,75,1017.4
2011-05-22,0.0,0.0,16.7,11.5,21.7,12.4,8.5,72,1011.7
2011-05-23,3.3,3.3,17.1,14.5,21.1,21.8,14.9,68,999.5
2011-05-24,0.9,0.9,14.2,12.6,16.7,17.8,10.9,68,999.7
2011-05-25,2.0,2.0,13.0,12.0,14.8,31.9,24.6,77,1005.5
2011-05-26,0.0,0.0,13.9,12.1,16.3,20.1,13.0,69,1010.2
2011-05-27,0.0,0.0,12.6,9.0,16.0,11.3,7.9,68,1012.9
2011-05-28,0.1,0.1,13.3,10.1,16.6,11.4,8.5,76,1017.3
2011-05-29,0.6,0.6,14.3,12.6,16.2,13.5,9.4,84,1017.7
2011-05-30,7.3,7.3,14.3,13.2,15.7,23.1,17.9,91,1014.2
2011-05-31,16.9,16.9,16.2,14.7,17.3,23.5,17.3,87,1014.0
2011-06-01,1.3,1.3,16.7,15.6,18.3,20.8,13.8,72,1018.9
2011-06-02,0.5,0.5,16.1,14.6,17.7,13.9,10.0,75,1018.2
2011-06-03,0.0,0.0,14.4,10.8,18.5,8.4,7.0,75,1011.7
2011-06-04,0.1,0.1,14.2,10.5,19.1,12.0,8.0,71,1009.2
2011-06-05,0.0,0.0,13.1,10.5,16.2,12.5,7.8,62,1009.9
2011-06-06,0.0,0.0,12.4,10.2,15.2,16.5,10.7,61,1010.2
2011-06-07,0.0,0.0,10.1,6.8,14.2,17.1,10.2,65,1010.6
2011-06-08,0.0,0.0,9.7,8.0,12.0,23.6,17.4,54,1008.5
2011-06-09,0.0,0.0,10.9,8.4,14.7,22.0,19.8,59,1007.5
2011-06-10,0.0,0.0,12.5,10.4,15.0,28.4,17.5,63,1010.7
2011-06-11,1.1,1.1,13.3,11.9,15.2,21.2,17.4,78,1018.0
2011-06-12,10.1,10.1,13.5,12.7,14.1,24.9,18.6,85,1018.8
2011-06-13,6.1,6.1,14.6,13.4,15.5,20.5,15.0,74,1016.6
2011-06-14,5.2,5.2,15.4,14.6,16.7,27.7,21.2,71,1014.8
2011-06-15,2.8,2.8,16.0,15.1,16.9,26.2,21.5,68,1016.6
2011-06-16,0.7,0.7,15.0,11.9,16.8,18.6,12.4,69,1013.0
2011-06-17,0.0,0.0,12.2,9.2,16.6,25.2,15.8,68,1002.9
2011-06-18,0.0,0.0,12.5,10.1,15.8,22.2,18.7,60,1005.3
2011-06-19,0.0,0.0,12.8,10.1,16.3,16.1,9.8,64,1009.3
2011-06-20,0.0,0.0,12.8,9.3,18.0,14.9,10.9,67,1007.9
2011-06-21,0.8,0.8,12.4,9.6,18.1,27.7,20.3,62,1000.4
2011-06-22,0.0,0.0,10.8,8.9,14.1,25.6,18.8,54,1005.7
2011-06-23,0.0,0.0,13.6,10.3,17.5,19.1,13.0,59,1011.6
2011-06-24,0.0,0.0,12.2,8.5,16.1,8.0,5.0,69,1019.8
2011-06-25,0.0,0.0,12.1,8.5,17.2,8.4,6.6,79,1023.2
2011-06-26,0.0,0.0,11.9,7.8,18.0,9.5,7.6,73,1019.5
2011-06-27,0.0,0.0,11.7,6.2,17.1,9.1,7.1,74,1021.5
2011-06-28,0.1,0.1,14.3,12.9,16.3,16.1,10.7,72,1027.3
2011-06-29,1.9,1.9,15.0,13.6,16.6,13.7,8.4,70,1030.3
2011-06-30,0.0,0.0,14.1,12.1,16.4,9.8,6.3,68,1030.1
2011-07-01,0.0,0.0,13.9,12.5,15.8,12.0,9.4,74,1024.1
2011-07-02,0.0,0.0,14.0,11.9,16.8,9.3,6.6,80,1018.7
2011-07-03,0.0,0.0,13.8,9.2,18.2,15.0,10.4,73,1013.8
2011-07-04,0.2,0.2,15.1,12.6,19.4,21.3,14.3,64,1007.0
2011-07-05,0.0,0.0,13.0,10.9,15.1,31.9,19.0,50,1002.6
2011-07-06,0.0,0.0,12.5,10.3,15.7,22.7,15.9,53,1003.2
2011-07-07,0.0,0.0,12.3,9.8,14.9,30.8,21.0,53,1006.3
2011-07-08,0.0,0.0,10.3,6.7,15.1,12.0,8.1,58,1014.3
2011-07-09,0.0,0.0,9.5,5.6,14.1,18.3,12.4,61,1012.0
2011-07-10,0.0,0.0,10.4,7.2,14.3,24.2,15.3,54,1008.1
2011-07-11,0.0,0.0,11.2,8.9,14.7,18.5,10.1,55,1011.6
2011-07-12,0.0,0.0,10.8,6.5,16.3,12.8,8.6,59,1014.4
2011-07-13,0.0,0.0,10.2,8.8,12.3,16.7,8.0,56,1012.4
2011-07-14,0.0,0.0,11.4,9.2,13.6,17.9,13.9,59,1020.0
2011-07-15,0.3,0.3,11.8,9.6,13.5,17.3,11.4,68,1027.3
2011-07-16,0.7,0.7,12.7,10.7,14.7,8.2,5.4,72,1023.6
2011-07-17,3.1,3.1,12.3,10.6,14.3,7.2,5.0,85,1017.7
2011-07-18,0.0,0.0,12.0,8.4,16.9,14.1,8.0,74,1011.5
2011-07-19,5.4,5.4,10.2,7.3,12.6,27.2,15.9,72,1007.4
2011-07-20,8.3,8.3,13.5,12.1,14.8,30.9,26.0,87,1007.7
2011-07-21,14.7,14.7,12.3,11.6,14.0,24.0,20.4,91,1010.4
2011-07-22,9.7,9.7,12.2,11.0,13.2,21.7,17.7,88,1012.5
2011-07-23,0.0,0.0,11.9,10.5,13.7,20.5,15.6,76,1013.9
2011-07-24,0.0,0.0,11.1,8.7,13.3,8.8,6.8,68,1013.0
2011-07-25,1.1,1.1,11.1,7.3,15.7,10.8,7.7,74,1011.0
2011-07-26,0.0,0.0,12.1,9.0,16.5,13.6,10.2,67,1013.8
2011-07-27,0.0,0.0,11.7,9.4,14.2,11.5,9.1,77,1020.7
2011-07-28,0.0,0.0,11.7,6.9,16.8,10.8,6.6,76,1021.4
2011-07-29,0.0,0.0,11.5,6.1,16.7,8.5,5.5,72,1019.1
2011-07-30,0.0,0.0,11.4,4.5,17.5,9.4,6.6,73,1016.5
2011-07-31,0.7,0.7,11.9,6.9,16.6,7.9,5.6,74,1014.8
2011-08-01,0.0,0.0,13.3,7.1,19.6,11.5,7.4,76,1014.8
2011-08-02,0.0,0.0,14.2,8.5,20.1,9.6,6.4,74,1015.6
2011-08-03,0.0,0.0,15.6,10.7,21.4,10.3,8.1,66,1016.1
2011-08-04,0.0,0.0,15.8,10.3,22.4,12.1,8.5,71,1018.7
2011-08-05,0.0,0.0,15.8,10.6,21.4,13.2,9.3,68,1017.5
2011-08-06,0.0,0.0,16.1,11.3,21.7,12.3,9.4,63,1013.1
2011-08-07,4.9,4.9,14.6,11.5,17.6,14.5,9.4,76,1008.9
2011-08-08,1.5,1.5,11.4,7.4,15.6,11.9,7.5,72,1004.1
2011-08-09,0.0,0.0,10.5,7.3,14.2,15.1,8.3,65,1001.9
2011-08-10,0.0,0.0,11.7,8.1,16.4,17.1,12.0,57,1000.7
2011-08-11,0.0,0.0,11.9,8.0,16.3,12.5,8.2,67,1003.2
2011-08-12,1.7,1.7,13.3,11.7,15.2,20.0,13.3,80,1012.1
2011-08-13,0.9,0.9,13.1,8.8,17.0,10.8,5.5,75,1017.1
2011-08-14,9.6,9.6,12.3,10.3,14.5,10.2,6.4,89,1018.7
2011-08-15,0.3,0.3,12.8,10.2,15.3,8.3,5.5,82,1018.1
2011-08-16,1.6,1.6,13.7,11.4,15.7,9.4,5.6,79,1014.6
2011-08-17,2.5,2.5,14.2,12.3,15.6,17.1,10.2,84,1009.7
2011-08-18,4.1,4.1,13.7,10.0,16.5,20.3,16.0,64,1003.7
2011-08-19,13.5,13.5,11.7,8.8,14.7,30.8,18.5,80,1010.4
2011-08-20,6.0,6.0,14.4,12.4,16.4,22.4,15.5,71,1022.3
2011-08-21,0.4,0.4,14.3,12.8,16.1,20.2,13.1,65,1028.3
2011-08-22,0.2,0.2,14.2,12.9,15.9,15.3,10.1,67,1031.0
2011-08-23,0.4,0.4,14.5,11.5,17.0,8.2,6.1,74,1027.9
2011-08-24,0.0,0.0,13.6,8.3,17.3,10.9,7.3,78,1022.6
2011-08-25,0.0,0.0,14.6,10.5,19.3,10.5,7.9,75,1017.4
2011-08-26,0.0,0.0,14.0,9.0,18.6,10.2,7.1,82,1017.4
2011-08-27,0.0,0.0,13.7,9.5,18.3,7.0,3.7,87,1014.4
2011-08-28,0.0,0.0,14.9,10.2,18.0,11.5,8.1,82,1012.8
2011-08-29,0.0,0.0,15.1,10.0,20.9,12.1,8.3,69,1010.8
2011-08-30,0.6,0.6,13.8,12.5,15.4,13.2,9.2,78,1015.8
2011-08-31,0.0,0.0,14.2,9.8,17.2,14.1,6.3,77,1016.5
2011-09-01,1.0,1.0,14.4,11.2,17.2,12.2,6.8,83,1017.7
2011-09-02,0.0,0.0,14.2,12.6,15.7,18.0,11.1,68,1022.7
2011-09-03,0.0,0.0,14.6,11.1,18.0,16.3,9.5,71,1023.0
2011-09-04,0.0,0.0,15.6,11.9,19.5,15.1,9.8,73,1020.3
2011-09-05,0.0,0.0,16.7,12.5,21.5,13.6,8.4,72,1018.3
2011-09-06,0.2,0.2,17.7,13.4,22.7,12.9,10.8,66,1011.7
2011-09-07,0.1,0.1,14.6,11.7,18.0,17.9,9.7,57,1012.4
2011-09-08,3.9,3.9,14.3,11.8,16.5,11.9,7.4,77,1012.6
2011-09-09,6.0,6.0,12.5,10.8,14.4,17.2,9.6,73,1003.4
2011-09-10,0.0,0.0,12.3,8.6,16.0,27.7,21.0,51,1004.3
2011-09-11,0.2,0.2,13.5,10.6,17.1,17.8,15.1,54,1007.0
2011-09-12,0.2,0.2,12.5,9.9,15.9,15.8,10.8,68,1016.3
2011-09-13,0.0,0.0,13.3,6.4,19.6,12.8,8.1,63,1017.2
2011-09-14,0.0,0.0,16.2,9.0,23.3,18.7,11.2,50,1014.5
2011-09-15,0.2,0.2,15.2,13.4,17.8,13.2,7.2,76,1014.1
2011-09-16,0.0,0.0,16.5,10.1,22.9,10.8,7.8,61,1009.6
2011-09-17,0.0,0.0,17.1,12.5,21.4,11.9,7.9,70,1008.7
2011-09-18,0.0,0.0,18.5,15.1,26.9,26.9,13.2,57,1009.5
2011-09-19,0.0,0.0,17.2,12.9,20.9,20.2,12.4,81,1010.9
2011-09-20,0.0,0.0,19.3,14.2,25.4,31.3,21.2,47,1002.7
2011-09-21,0.0,0.0,15.8,12.1,20.3,13.1,7.2,52,1013.0
2011-09-22,0.0,0.0,16.0,8.7,20.5,16.9,8.6,70,1015.1
2011-09-23,0.0,0.0,18.5,12.6,27.6,27.8,13.1,62,1011.1
2011-09-24,13.9,13.9,15.4,14.3,16.7,16.6,10.9,78,1014.0
2011-09-25,42.0,42.0,13.3,12.5,14.2,21.5,16.7,84,1014.0
2011-09-26,2.4,2.4,14.7,13.0,16.4,17.1,11.8,67,1017.1
2011-09-27,0.0,0.0,15.3,10.7,18.5,20.9,10.9,68,1014.4
2011-09-28,7.1,7.1,16.3,13.1,19.6,17.1,10.7,77,1007.1
2011-09-29,16.1,16.1,16.1,13.5,19.5,30.4,19.6,69,993.4
2011-09-30,0.0,0.0,15.0,12.1,19.0,26.7,16.8,48,998.1
2011-10-01,1.2,1.2,13.9,9.4,17.4,18.6,9.8,65,1000.5
2011-10-02,8.0,8.0,13.3,11.8,14.8,24.2,19.9,79,1009.3
2011-10-03,0.0,0.0,13.6,11.9,15.1,17.5,14.7,69,1016.2
2011-10-04,0.5,0.5,14.0,12.3,16.0,14.7,11.2,69,1017.6
2011-10-05,0.0,0.0,14.3,10.2,17.5,14.2,6.9,67,1014.2
2011-10-06,3.1,3.1,15.5,12.7,18.3,9.4,4.4,75,1009.3
2011-10-07,0.5,0.5,16.2,12.9,19.1,10.2,4.7,84,1006.2
2011-10-08,4.2,4.2,16.0,12.6,18.5,11.5,5.9,88,1004.5
2011-10-09,0.0,0.0,16.6,11.8,22.4,23.2,13.1,69,1001.5
2011-10-10,0.0,0.0,15.6,11.5,19.1,7.6,4.0,70,1002.5
2011-10-11,0.0,0.0,15.4,11.8,19.3,12.6,8.9,53,1005.1
2011-10-12,0.0,0.0,14.6,10.5,18.5,19.1,8.4,68,1011.5
2011-10-13,0.4,0.4,15.7,12.9,17.9,15.4,8.8,68,1015.8
2011-10-14,0.0,0.0,17.1,15.1,18.7,17.1,10.8,70,1012.3
2011-10-15,0.2,0.2,18.8,17.1,21.3,8.9,6.6,84,1003.6
2011-10-16,2.7,2.7,17.8,14.7,21.7,12.5,8.7,73,1009.4
2011-10-17,1.1,1.1,15.3,13.8,17.4,15.6,9.6,63,1024.8
2011-10-18,0.0,0.0,15.7,13.0,18.7,15.0,7.6,65,1026.9
2011-10-19,0.0,0.0,16.2,11.1,20.4,15.0,8.1,68,1023.4
2011-10-20,0.0,0.0,18.1,12.9,22.9,17.3,9.0,73,1019.3
2011-10-21,0.0,0.0,20.0,14.5,25.8,13.4,7.5,69,1016.7
2011-10-22,0.0,0.0,19.4,16.5,23.0,12.8,8.0,83,1016.8
2011-10-23,0.0,0.0,19.6,15.1,23.3,13.4,7.9,84,1013.4
2011-10-24,0.0,0.0,23.0,17.0,28.6,16.3,11.4,59,1005.1
2011-10-25,5.6,5.6,18.2,15.4,21.2,23.3,14.2,74,1006.9
2011-10-26,0.9,0.9,15.6,14.7,16.3,18.3,14.7,63,1016.1
